mhc_elution_id	h_age
3426098	young and old
3426099	old
3426100	young and old
3426101	old
3426102	young and old
3426103	old
3426104	young and old
3426105	old
3426106	young and old
3426107	old
3426288	old
3426289	young and old
3426290	old
3426291	young and old
3426292	old
3426293	young and old
3426294	old
3426295	young and old
3426297	old
3426298	young and old
3426299	old
3426482	young and old
3426483	old
3426484	young and old
3426485	old
3426486	young and old
3426487	old
3426488	young and old
3426489	old
3426490	young and old
3426491	old
3426492	young and old
3426493	old
3426591	young and old
3426592	old
3426593	young and old
3426594	old
3426595	young and old
3426596	old
3426597	young and old
3426598	old
3426599	young and old
3426600	old
3426601	young and old
3426602	old
3423786	young and old
3423787	old
3423788	young and old
3423789	old
3423790	young and old
3423791	old
3423792	young and old
3423793	old
3423794	young and old
3423795	old
3423796	young and old
3423797	old
3423979	young and old
3423980	old
3423981	young and old
3423982	old
3423983	young and old
3423985	old
3423986	young and old
3423987	old
3423988	young and old
3423989	old
3423990	young and old
3424173	young and old
3424174	old
3424175	young and old
3424176	old
3424177	young and old
3424178	old
3424179	young and old
3424180	old
3424181	young and old
3424182	old
3424183	young and old
3424184	old
3424365	young and old
3424366	old
3424367	young and old
3424368	old
3424369	young and old
3424370	old
3424371	young and old
3424372	old
3424373	young and old
3424374	old
3424375	young and old
3424376	old
3424557	young and old
3424558	old
3424559	young and old
3424560	old
3424561	young and old
3424562	old
3424563	young and old
3424564	old
3424565	young and old
3424566	old
3424567	young and old
3424568	old
3424749	old
3424750	young and old
3424751	old
3424752	young and old
3424753	old
3424754	young and old
3424755	old
3424756	young and old
3424758	old
3424759	young and old
3424760	old
3424942	young and old
3424943	old
3424944	young and old
3424945	old
3424946	young and old
3424947	old
3424948	young and old
3424949	old
3424950	young and old
3424951	old
3424952	young and old
3424953	old
3425135	old
3425136	young and old
3425137	old
3425138	young and old
3425139	old
3425140	young and old
3425141	old
3425142	young and old
3425143	old
3425144	young and old
3425145	old
3425146	young and old
3425329	young and old
3425330	old
3425331	young and old
3425332	old
3425333	young and old
3425335	old
3425336	young and old
3425337	old
3425338	young and old
3425339	old
3425340	young and old
3425533	young and old
3425534	old
3425535	young and old
3425536	old
3425537	young and old
3425538	old
3425539	young and old
3425540	old
3425541	young and old
3425542	old
3425543	young and old
3425544	old
3425726	old
3425727	young and old
3425728	old
3425729	young and old
3425730	old
3425731	young and old
3425732	old
3425733	young and old
3425734	old
3425735	young and old
3425736	old
3425737	young and old
3425917	old
3425918	young and old
3425919	old
3425920	young and old
3425921	old
3425922	young and old
3425923	old
3425924	young and old
3425925	old
3425926	young and old
3425927	old
3425928	young and old
3426108	young and old
3426109	old
3426110	young and old
3426111	old
3426112	young and old
3426113	old
3426114	young and old
3426115	old
3426116	young and old
3426117	old
3426118	young and old
3426119	old
3426300	young and old
3426301	old
3426302	young and old
3426303	old
3426304	young and old
3426305	old
3426306	young and old
3426307	old
3426308	young and old
3426309	old
3426310	young and old
3426311	old
3426494	young and old
3426495	old
3426496	young and old
3426497	old
3426498	young and old
3426499	old
3426500	young and old
3426501	old
3426502	young and old
3426503	old
3426504	young and old
3426505	old
3426603	young and old
3426604	old
3426605	young and old
3426606	old
3426607	young and old
3426608	old
3426609	young and old
3426610	old
3426611	young and old
3426612	old
3426613	young and old
3426614	old
3423798	young and old
3423799	old
3423800	young and old
3423801	old
3423802	young and old
3423804	old
3423805	young and old
3423806	old
3423807	young and old
3423808	old
3423809	young and old
3423991	old
3423992	young and old
3423993	old
3423994	young and old
3423995	old
3423996	young and old
3423997	old
3423998	young and old
3423999	old
3424000	young and old
3424001	old
3424002	young and old
3424185	young and old
3424186	old
3424187	young and old
3424188	old
3424189	young and old
3424190	old
3424191	young and old
3424192	old
3424193	young and old
3424194	old
3424195	young and old
3424196	old
3424377	young and old
3424378	old
3424379	young and old
3424380	old
3424381	young and old
3424382	old
3424383	young and old
3424384	old
3424385	young and old
3424386	old
3424387	young and old
3424388	old
3424569	young and old
3424570	old
3424571	young and old
3424572	old
3424573	young and old
3424574	old
3424575	young and old
3424576	old
3424577	young and old
3424578	old
3424579	young and old
3424580	old
3424761	young and old
3424762	old
3424763	young and old
3424764	old
3424765	young and old
3424766	old
3424767	young and old
3424768	old
3424769	young and old
3424770	old
3424771	young and old
3424772	old
3424954	young and old
3424955	old
3424956	young and old
3424957	old
3424958	young and old
3424959	old
3424960	young and old
3424961	old
3424962	young and old
3424963	old
3424964	young and old
3424965	old
3425147	old
3425148	young and old
3425149	old
3425150	young and old
3425151	old
3425152	young and old
3425153	old
3425154	young and old
3425155	old
3425156	young and old
3425157	old
3425158	young and old
3425341	old
3425342	young and old
3425343	old
3425344	young and old
3425345	old
3425346	young and old
3425347	old
3425348	young and old
3425350	old
3425351	young and old
3425352	old
3425545	young and old
3425546	old
3425547	young and old
3425548	old
3425549	young and old
3425550	old
3425551	young and old
3425552	old
3425553	young and old
3425554	old
3425555	young and old
3425556	old
3425738	old
3425739	young and old
3425740	old
3425741	young and old
3425742	old
3425743	young and old
3425744	old
3425745	young and old
3425746	old
3425747	young and old
3425748	old
3425749	young and old
3425929	old
3425930	young and old
3425931	old
3425932	young and old
3425933	old
3425934	young and old
3425935	old
3425936	young and old
3425937	old
3425938	young and old
3425939	old
3425940	young and old
3426120	young and old
3426121	old
3426122	young and old
3426123	old
3426124	young and old
3426125	old
3426126	young and old
3426127	old
3426128	young and old
3426129	old
3426130	young and old
3426131	old
3426312	young and old
3426313	old
3426314	young and old
3426315	old
3426316	young and old
3426317	old
3426318	young and old
3426319	old
3426320	young and old
3426321	old
3426322	young and old
3426323	old
3426506	young and old
3426507	old
3426508	young and old
3426509	old
3426510	young and old
3426512	old
3426513	young and old
3426514	old
3426515	young and old
3426516	old
3426517	young and old
3426615	young and old
3426616	old
3426617	young and old
3426618	old
3426619	young and old
3426620	old
3426621	young and old
3426622	old
3426623	young and old
3426624	old
3426625	young and old
3426626	old
3423810	old
3423811	young and old
3423812	old
3423813	young and old
3423814	old
3423815	young and old
3423816	old
3423817	young and old
3423818	old
3423819	young and old
3423820	old
3423821	young and old
3424003	old
3424004	young and old
3424005	old
3424006	young and old
3424007	old
3424008	young and old
3424009	old
3424010	young and old
3424011	old
3424012	young and old
3424013	old
3424014	young and old
3424197	young and old
3424198	old
3424199	young and old
3424200	old
3424201	young and old
3424202	old
3424203	young and old
3424204	old
3424205	young and old
3424206	old
3424207	young and old
3424208	old
3424389	young and old
3424390	old
3424391	young and old
3424392	old
3424393	young and old
3424394	old
3424395	young and old
3424396	old
3424397	young and old
3424398	old
3424399	young and old
3424400	old
3424581	young and old
3424583	old
3424584	young and old
3424585	old
3424586	young and old
3424587	old
3424588	young and old
3424589	old
3424590	young and old
3424591	old
3424592	young and old
3424773	young and old
3424774	old
3424775	young and old
3424776	old
3424777	young and old
3424778	old
3424779	young and old
3424780	old
3424781	young and old
3424782	old
3424783	young and old
3424784	old
3424966	young and old
3424967	old
3424968	young and old
3424969	old
3424970	young and old
3424971	old
3424972	young and old
3424973	old
